State,Year,TimeInterval,name,Unit,Measure,Value
NC,2015,Annual,North Carolina,Rate,Opioid Overdose Deaths by Methadone,1.132611741
NC,2016,Annual,North Carolina,Rate,Opioid Overdose Deaths by Methadone,1.237483198
NC,2017,Annual,North Carolina,Rate,Opioid Overdose Deaths by Methadone,1.080176012
NC,2018,Annual,North Carolina,Rate,Opioid Overdose Deaths by Methadone,0.797023077
ND,2005,Annual,North Dakota,Rate,Opioid Overdose Deaths by Methadone,
ND,2006,Annual,North Dakota,Rate,Opioid Overdose Deaths by Methadone,
ND,2007,Annual,North Dakota,Rate,Opioid Overdose Deaths by Methadone,
ND,2008,Annual,North Dakota,Rate,Opioid Overdose Deaths by Methadone,
ND,2009,Annual,North Dakota,Rate,Opioid Overdose Deaths by Methadone,
ND,2010,Annual,North Dakota,Rate,Opioid Overdose Deaths by Methadone,
ND,2011,Annual,North Dakota,Rate,Opioid Overdose Deaths by Methadone,
ND,2012,Annual,North Dakota,Rate,Opioid Overdose Deaths by Methadone,
ND,2013,Annual,North Dakota,Rate,Opioid Overdose Deaths by Methadone,
ND,2014,Annual,North Dakota,Rate,Opioid Overdose Deaths by Methadone,
ND,2015,Annual,North Dakota,Rate,Opioid Overdose Deaths by Methadone,
ND,2016,Annual,North Dakota,Rate,Opioid Overdose Deaths by Methadone,
ND,2017,Annual,North Dakota,Rate,Opioid Overdose Deaths by Methadone,
ND,2018,Annual,North Dakota,Rate,Opioid Overdose Deaths by Methadone,
NE,2005,Annual,Nebraska,Rate,Opioid Overdose Deaths by Methadone,0.657051449
NE,2006,Annual,Nebraska,Rate,Opioid Overdose Deaths by Methadone,0.547542874
NE,2007,Annual,Nebraska,Rate,Opioid Overdose Deaths by Methadone,0.711805736
NE,2008,Annual,Nebraska,Rate,Opioid Overdose Deaths by Methadone,0.547542874
NE,2009,Annual,Nebraska,Rate,Opioid Overdose Deaths by Methadone,1.040331461
NE,2010,Annual,Nebraska,Rate,Opioid Overdose Deaths by Methadone,0.766560024
NE,2011,Annual,Nebraska,Rate,Opioid Overdose Deaths by Methadone,0.985577173
NE,2012,Annual,Nebraska,Rate,Opioid Overdose Deaths by Methadone,1.204594323
NE,2013,Annual,Nebraska,Rate,Opioid Overdose Deaths by Methadone,
NE,2014,Annual,Nebraska,Rate,Opioid Overdose Deaths by Methadone,
NE,2015,Annual,Nebraska,Rate,Opioid Overdose Deaths by Methadone,0.657051449
NE,2016,Annual,Nebraska,Rate,Opioid Overdose Deaths by Methadone,
NE,2017,Annual,Nebraska,Rate,Opioid Overdose Deaths by Methadone,
NE,2018,Annual,Nebraska,Rate,Opioid Overdose Deaths by Methadone,
NH,2005,Annual,New Hampshire,Rate,Opioid Overdose Deaths by Methadone,3.873996369
NH,2006,Annual,New Hampshire,Rate,Opioid Overdose Deaths by Methadone,3.266310664
NH,2007,Annual,New Hampshire,Rate,Opioid Overdose Deaths by Methadone,4.937446353
NH,2008,Annual,New Hampshire,Rate,Opioid Overdose Deaths by Methadone,1.595174976
NH,2009,Annual,New Hampshire,Rate,Opioid Overdose Deaths by Methadone,3.41823209
NH,2010,Annual,New Hampshire,Rate,Opioid Overdose Deaths by Methadone,2.354782107
NH,2011,Annual,New Hampshire,Rate,Opioid Overdose Deaths by Methadone,2.354782107
NH,2012,Annual,New Hampshire,Rate,Opioid Overdose Deaths by Methadone,2.050939254
NH,2013,Annual,New Hampshire,Rate,Opioid Overdose Deaths by Methadone,1.063449984
NH,2014,Annual,New Hampshire,Rate,Opioid Overdose Deaths by Methadone,2.20286068
NH,2015,Annual,New Hampshire,Rate,Opioid Overdose Deaths by Methadone,1.899017828
NH,2016,Annual,New Hampshire,Rate,Opioid Overdose Deaths by Methadone,2.20286068
NH,2017,Annual,New Hampshire,Rate,Opioid Overdose Deaths by Methadone,1.139410697
NH,2018,Annual,New Hampshire,Rate,Opioid Overdose Deaths by Methadone,
NJ,2005,Annual,New Jersey,Rate,Opioid Overdose Deaths by Methadone,0.875806737
NJ,2006,Annual,New Jersey,Rate,Opioid Overdose Deaths by Methadone,0.81893617
NJ,2007,Annual,New Jersey,Rate,Opioid Overdose Deaths by Methadone,0.887180851
NJ,2008,Annual,New Jersey,Rate,Opioid Overdose Deaths by Methadone,0.591453901
NJ,2009,Annual,New Jersey,Rate,Opioid Overdose Deaths by Methadone,
NJ,2010,Annual,New Jersey,Rate,Opioid Overdose Deaths by Methadone,0.534583333
NJ,2011,Annual,New Jersey,Rate,Opioid Overdose Deaths by Methadone,0.693820922
NJ,2012,Annual,New Jersey,Rate,Opioid Overdose Deaths by Methadone,0.773439716
NJ,2013,Annual,New Jersey,Rate,Opioid Overdose Deaths by Methadone,0.762065603
NJ,2014,Annual,New Jersey,Rate,Opioid Overdose Deaths by Methadone,0.568705674
NJ,2015,Annual,New Jersey,Rate,Opioid Overdose Deaths by Methadone,0.625576241
NJ,2016,Annual,New Jersey,Rate,Opioid Overdose Deaths by Methadone,0.955425532
NJ,2017,Annual,New Jersey,Rate,Opioid Overdose Deaths by Methadone,0.932677305
NJ,2018,Annual,New Jersey,Rate,Opioid Overdose Deaths by Methadone,1.387641844
NM,2005,Annual,New Mexico,Rate,Opioid Overdose Deaths by Methadone,1.359765227
NM,2006,Annual,New Mexico,Rate,Opioid Overdose Deaths by Methadone,2.719530454
NM,2007,Annual,New Mexico,Rate,Opioid Overdose Deaths by Methadone,2.525278278
NM,2008,Annual,New Mexico,Rate,Opioid Overdose Deaths by Methadone,2.525278278
NM,2009,Annual,New Mexico,Rate,Opioid Overdose Deaths by Methadone,1.01982392
NM,2010,Annual,New Mexico,Rate,Opioid Overdose Deaths by Methadone,1.408328271
NM,2011,Annual,New Mexico,Rate,Opioid Overdose Deaths by Methadone,1.505454358
NM,2012,Annual,New Mexico,Rate,Opioid Overdose Deaths by Methadone,1.699706534
NM,2013,Annual,New Mexico,Rate,Opioid Overdose Deaths by Methadone,1.359765227
NM,2014,Annual,New Mexico,Rate,Opioid Overdose Deaths by Methadone,2.185336972
NM,2015,Annual,New Mexico,Rate,Opioid Overdose Deaths by Methadone,1.602580446
NM,2016,Annual,New Mexico,Rate,Opioid Overdose Deaths by Methadone,1.991084796
NM,2017,Annual,New Mexico,Rate,Opioid Overdose Deaths by Methadone,1.602580446
NM,2018,Annual,New Mexico,Rate,Opioid Overdose Deaths by Methadone,2.525278278
NV,2005,Annual,Nevada,Rate,Opioid Overdose Deaths by Methadone,3.443741666
NV,2006,Annual,Nevada,Rate,Opioid Overdose Deaths by Methadone,3.99918387
NV,2007,Annual,Nevada,Rate,Opioid Overdose Deaths by Methadone,4.591655555
NV,2008,Annual,Nevada,Rate,Opioid Overdose Deaths by Methadone,4.147301791
NV,2009,Annual,Nevada,Rate,Opioid Overdose Deaths by Methadone,4.665714515
NV,2010,Annual,Nevada,Rate,Opioid Overdose Deaths by Methadone,3.665918548
NV,2011,Annual,Nevada,Rate,Opioid Overdose Deaths by Methadone,3.554830107
NV,2012,Annual,Nevada,Rate,Opioid Overdose Deaths by Methadone,2.6290931
NV,2013,Annual,Nevada,Rate,Opioid Overdose Deaths by Methadone,2.59206362
NV,2014,Annual,Nevada,Rate,Opioid Overdose Deaths by Methadone,2.369886738
NV,2015,Annual,Nevada,Rate,Opioid Overdose Deaths by Methadone,2.110680376
NV,2016,Annual,Nevada,Rate,Opioid Overdose Deaths by Methadone,1.962562455
NV,2017,Annual,Nevada,Rate,Opioid Overdose Deaths by Methadone,1.703356093
NV,2018,Annual,Nevada,Rate,Opioid Overdose Deaths by Methadone,1.221972849
NY,2005,Annual,New York,Rate,Opioid Overdose Deaths by Methadone,0.923723077
NY,2006,Annual,New York,Rate,Opioid Overdose Deaths by Methadone,1.599743876
NY,2007,Annual,New York,Rate,Opioid Overdose Deaths by Methadone,1.522336914
NY,2008,Annual,New York,Rate,Opioid Overdose Deaths by Methadone,1.42944856
NY,2009,Annual,New York,Rate,Opioid Overdose Deaths by Methadone,1.22819046
NY,2010,Annual,New York,Rate,Opioid Overdose Deaths by Methadone,1.357202062
NY,2011,Annual,New York,Rate,Opioid Overdose Deaths by Methadone,1.553299699
NY,2012,Annual,New York,Rate,Opioid Overdose Deaths by Methadone,1.69263223
NY,2013,Annual,New York,Rate,Opioid Overdose Deaths by Methadone,1.413967168
NY,2014,Annual,New York,Rate,Opioid Overdose Deaths by Methadone,1.192067211
NY,2015,Annual,New York,Rate,Opioid Overdose Deaths by Methadone,1.269474172
NY,2016,Annual,New York,Rate,Opioid Overdose Deaths by Methadone,1.491374129
NY,2017,Annual,New York,Rate,Opioid Overdose Deaths by Methadone,1.460411345
NY,2018,Annual,New York,Rate,Opioid Overdose Deaths by Methadone,1.372683455
OH,2005,Annual,Ohio,Rate,Opioid Overdose Deaths by Methadone,1.369565685
OH,2006,Annual,Ohio,Rate,Opioid Overdose Deaths by Methadone,1.499587743
OH,2007,Annual,Ohio,Rate,Opioid Overdose Deaths by Methadone,1.681618626
OH,2008,Annual,Ohio,Rate,Opioid Overdose Deaths by Methadone,1.577600979
OH,2009,Annual,Ohio,Rate,Opioid Overdose Deaths by Methadone,1.057512744
OH,2010,Annual,Ohio,Rate,Opioid Overdose Deaths by Methadone,1.516924018
OH,2011,Annual,Ohio,Rate,Opioid Overdose Deaths by Methadone,1.412906371
OH,2012,Annual,Ohio,Rate,Opioid Overdose Deaths by Methadone,1.178866665
OH,2013,Annual,Ohio,Rate,Opioid Overdose Deaths by Methadone,1.00550392
OH,2014,Annual,Ohio,Rate,Opioid Overdose Deaths by Methadone,0.927490685
OH,2015,Annual,Ohio,Rate,Opioid Overdose Deaths by Methadone,0.94482696
OH,2016,Annual,Ohio,Rate,Opioid Overdose Deaths by Methadone,0.832141176
OH,2017,Annual,Ohio,Rate,Opioid Overdose Deaths by Methadone,0.918822548
OH,2018,Annual,Ohio,Rate,Opioid Overdose Deaths by Methadone,0.615437744
OK,2005,Annual,Oklahoma,Rate,Opioid Overdose Deaths by Methadone,2.958933995
OK,2006,Annual,Oklahoma,Rate,Opioid Overdose Deaths by Methadone,4.025216515
OK,2007,Annual,Oklahoma,Rate,Opioid Overdose Deaths by Methadone,4.824928406
OK,2008,Annual,Oklahoma,Rate,Opioid Overdose Deaths by Methadone,3.038905184
OK,2009,Annual,Oklahoma,Rate,Opioid Overdose Deaths by Methadone,2.985591058
OK,2010,Annual,Oklahoma,Rate,Opioid Overdose Deaths by Methadone,2.665706302
OK,2011,Annual,Oklahoma,Rate,Opioid Overdose Deaths by Methadone,1.999279726
OK,2012,Annual,Oklahoma,Rate,Opioid Overdose Deaths by Methadone,2.052593852
OK,2013,Annual,Oklahoma,Rate,Opioid Overdose Deaths by Methadone,1.812680285
OK,2014,Annual,Oklahoma,Rate,Opioid Overdose Deaths by Methadone,1.786023222
OK,2015,Annual,Oklahoma,Rate,Opioid Overdose Deaths by Methadone,1.652737907
OK,2016,Annual,Oklahoma,Rate,Opioid Overdose Deaths by Methadone,1.226224899
OK,2017,Annual,Oklahoma,Rate,Opioid Overdose Deaths by Methadone,0.826368953
OK,2018,Annual,Oklahoma,Rate,Opioid Overdose Deaths by Methadone,0.559798323
OR,2005,Annual,Oregon,Rate,Opioid Overdose Deaths by Methadone,3.210587945
OR,2006,Annual,Oregon,Rate,Opioid Overdose Deaths by Methadone,3.784839447
OR,2007,Annual,Oregon,Rate,Opioid Overdose Deaths by Methadone,3.60212306
OR,2008,Annual,Oregon,Rate,Opioid Overdose Deaths by Methadone,3.497713696
OR,2009,Annual,Oregon,Rate,Opioid Overdose Deaths by Methadone,2.975666876
OR,2010,Annual,Oregon,Rate,Opioid Overdose Deaths by Methadone,2.740745807
OR,2011,Annual,Oregon,Rate,Opioid Overdose Deaths by Methadone,2.558029419
OR,2012,Annual,Oregon,Rate,Opioid Overdose Deaths by Methadone,2.192596645
OR,2013,Annual,Oregon,Rate,Opioid Overdose Deaths by Methadone,1.722754507
OR,2014,Annual,Oregon,Rate,Opioid Overdose Deaths by Methadone,1.54003812
OR,2015,Annual,Oregon,Rate,Opioid Overdose Deaths by Methadone,1.827163871
OR,2016,Annual,Oregon,Rate,Opioid Overdose Deaths by Methadone,1.200707687
OR,2017,Annual,Oregon,Rate,Opioid Overdose Deaths by Methadone,0.991888959
OR,2018,Annual,Oregon,Rate,Opioid Overdose Deaths by Methadone,0.887479594
PA,2005,Annual,Pennsylvania,Rate,Opioid Overdose Deaths by Methadone,0.897469679
PA,2006,Annual,Pennsylvania,Rate,Opioid Overdose Deaths by Methadone,0.771509022
PA,2007,Annual,Pennsylvania,Rate,Opioid Overdose Deaths by Methadone,0.976195089
PA,2008,Annual,Pennsylvania,Rate,Opioid Overdose Deaths by Methadone,0.873852056
PA,2009,Annual,Pennsylvania,Rate,Opioid Overdose Deaths by Methadone,0.810871727
PA,2010,Annual,Pennsylvania,Rate,Opioid Overdose Deaths by Methadone,0.865979515
PA,2011,Annual,Pennsylvania,Rate,Opioid Overdose Deaths by Methadone,0.67703853
PA,2012,Annual,Pennsylvania,Rate,Opioid Overdose Deaths by Methadone,0.684911071
PA,2013,Annual,Pennsylvania,Rate,Opioid Overdose Deaths by Methadone,0.645548365
PA,2014,Annual,Pennsylvania,Rate,Opioid Overdose Deaths by Methadone,0.637675824
PA,2015,Annual,Pennsylvania,Rate,Opioid Overdose Deaths by Methadone,0.700656153
PA,2016,Annual,Pennsylvania,Rate,Opioid Overdose Deaths by Methadone,0.889597138
PA,2017,Annual,Pennsylvania,Rate,Opioid Overdose Deaths by Methadone,0.503842627
PA,2018,Annual,Pennsylvania,Rate,Opioid Overdose Deaths by Methadone,0.928959843
RI,2005,Annual,Rhode Island,Rate,Opioid Overdose Deaths by Methadone,2.375145715
RI,2006,Annual,Rhode Island,Rate,Opioid Overdose Deaths by Methadone,4.275262287
RI,2007,Annual,Rhode Island,Rate,Opioid Overdose Deaths by Methadone,2.75516903
RI,2008,Annual,Rhode Island,Rate,Opioid Overdose Deaths by Methadone,2.660163201
RI,2009,Annual,Rhode Island,Rate,Opioid Overdose Deaths by Methadone,3.800233144
RI,2010,Annual,Rhode Island,Rate,Opioid Overdose Deaths by Methadone,2.375145715
RI,2011,Annual,Rhode Island,Rate,Opioid Overdose Deaths by Methadone,2.75516903
RI,2012,Annual,Rhode Island,Rate,Opioid Overdose Deaths by Methadone,2.660163201
RI,2013,Annual,Rhode Island,Rate,Opioid Overdose Deaths by Methadone,2.660163201
RI,2014,Annual,Rhode Island,Rate,Opioid Overdose Deaths by Methadone,2.280139887
RI,2015,Annual,Rhode Island,Rate,Opioid Overdose Deaths by Methadone,2.850174858
RI,2016,Annual,Rhode Island,Rate,Opioid Overdose Deaths by Methadone,2.75516903
RI,2017,Annual,Rhode Island,Rate,Opioid Overdose Deaths by Methadone,2.850174858
RI,2018,Annual,Rhode Island,Rate,Opioid Overdose Deaths by Methadone,3.135192344
SC,2005,Annual,South Carolina,Rate,Opioid Overdose Deaths by Methadone,1.275575284
SC,2006,Annual,South Carolina,Rate,Opioid Overdose Deaths by Methadone,1.491774485
SC,2007,Annual,South Carolina,Rate,Opioid Overdose Deaths by Methadone,1.275575284
SC,2008,Annual,South Carolina,Rate,Opioid Overdose Deaths by Methadone,1.253955364
SC,2009,Annual,South Carolina,Rate,Opioid Overdose Deaths by Methadone,1.253955364
SC,2010,Annual,South Carolina,Rate,Opioid Overdose Deaths by Methadone,1.578254166
SC,2011,Annual,South Carolina,Rate,Opioid Overdose Deaths by Methadone,1.318815125
SC,2012,Annual,South Carolina,Rate,Opioid Overdose Deaths by Methadone,0.799937043
SC,2013,Annual,South Carolina,Rate,Opioid Overdose Deaths by Methadone,1.080996004
SC,2014,Annual,South Carolina,Rate,Opioid Overdose Deaths by Methadone,1.664733846
SC,2015,Annual,South Carolina,Rate,Opioid Overdose Deaths by Methadone,1.232335444
SC,2016,Annual,South Carolina,Rate,Opioid Overdose Deaths by Methadone,1.210715524
SC,2017,Annual,South Carolina,Rate,Opioid Overdose Deaths by Methadone,0.972896403
SC,2018,Annual,South Carolina,Rate,Opioid Overdose Deaths by Methadone,1.253955364
SD,2005,Annual,South Dakota,Rate,Opioid Overdose Deaths by Methadone,
SD,2006,Annual,South Dakota,Rate,Opioid Overdose Deaths by Methadone,
SD,2007,Annual,South Dakota,Rate,Opioid Overdose Deaths by Methadone,
SD,2008,Annual,South Dakota,Rate,Opioid Overdose Deaths by Methadone,
SD,2009,Annual,South Dakota,Rate,Opioid Overdose Deaths by Methadone,
SD,2010,Annual,South Dakota,Rate,Opioid Overdose Deaths by Methadone,
SD,2011,Annual,South Dakota,Rate,Opioid Overdose Deaths by Methadone,
SD,2012,Annual,South Dakota,Rate,Opioid Overdose Deaths by Methadone,
SD,2013,Annual,South Dakota,Rate,Opioid Overdose Deaths by Methadone,
SD,2014,Annual,South Dakota,Rate,Opioid Overdose Deaths by Methadone,
SD,2015,Annual,South Dakota,Rate,Opioid Overdose Deaths by Methadone,
SD,2016,Annual,South Dakota,Rate,Opioid Overdose Deaths by Methadone,
SD,2017,Annual,South Dakota,Rate,Opioid Overdose Deaths by Methadone,
SD,2018,Annual,South Dakota,Rate,Opioid Overdose Deaths by Methadone,
TN,2005,Annual,Tennessee,Rate,Opioid Overdose Deaths by Methadone,2.111531404
TN,2006,Annual,Tennessee,Rate,Opioid Overdose Deaths by Methadone,2.883658559
TN,2007,Annual,Tennessee,Rate,Opioid Overdose Deaths by Methadone,2.50547383
TN,2008,Annual,Tennessee,Rate,Opioid Overdose Deaths by Methadone,1.859408251
TN,2009,Annual,Tennessee,Rate,Opioid Overdose Deaths by Methadone,1.638800493
TN,2010,Annual,Tennessee,Rate,Opioid Overdose Deaths by Methadone,2.001227525
TN,2011,Annual,Tennessee,Rate,Opioid Overdose Deaths by Methadone,1.370919643
TN,2012,Annual,Tennessee,Rate,Opioid Overdose Deaths by Methadone,1.638800493
TN,2013,Annual,Tennessee,Rate,Opioid Overdose Deaths by Methadone,1.355161946
TN,2014,Annual,Tennessee,Rate,Opioid Overdose Deaths by Methadone,1.11879649
TN,2015,Annual,Tennessee,Rate,Opioid Overdose Deaths by Methadone,1.055765702
TN,2016,Annual,Tennessee,Rate,Opioid Overdose Deaths by Methadone,1.307888855
TN,2017,Annual,Tennessee,Rate,Opioid Overdose Deaths by Methadone,1.087281096
TN,2018,Annual,Tennessee,Rate,Opioid Overdose Deaths by Methadone,1.055765702
TX,2005,Annual,Texas,Rate,Opioid Overdose Deaths by Methadone,0.791392167
TX,2006,Annual,Texas,Rate,Opioid Overdose Deaths by Methadone,0.886836448
TX,2007,Annual,Texas,Rate,Opioid Overdose Deaths by Methadone,0.775484786
TX,2008,Annual,Texas,Rate,Opioid Overdose Deaths by Methadone,0.687994195
TX,2009,Annual,Texas,Rate,Opioid Overdose Deaths by Methadone,0.703901575
TX,2010,Annual,Texas,Rate,Opioid Overdose Deaths by Methadone,0.71583211
TX,2011,Annual,Texas,Rate,Opioid Overdose Deaths by Methadone,0.711855265
TX,2012,Annual,Texas,Rate,Opioid Overdose Deaths by Methadone,0.564711998
TX,2013,Annual,Texas,Rate,Opioid Overdose Deaths by Methadone,0.509036167
TX,2014,Annual,Texas,Rate,Opioid Overdose Deaths by Methadone,0.461314027
TX,2015,Annual,Texas,Rate,Opioid Overdose Deaths by Methadone,0.572665688
TX,2016,Annual,Texas,Rate,Opioid Overdose Deaths by Methadone,0.552781463
TX,2017,Annual,Texas,Rate,Opioid Overdose Deaths by Methadone,0.513013013
TX,2018,Annual,Texas,Rate,Opioid Overdose Deaths by Methadone,0.441429801
UT,2005,Annual,Utah,Rate,Opioid Overdose Deaths by Methadone,4.052267008
UT,2006,Annual,Utah,Rate,Opioid Overdose Deaths by Methadone,3.943724142
UT,2007,Annual,Utah,Rate,Opioid Overdose Deaths by Methadone,3.147743122
UT,2008,Annual,Utah,Rate,Opioid Overdose Deaths by Methadone,3.581914588
UT,2009,Annual,Utah,Rate,Opioid Overdose Deaths by Methadone,2.387943058
UT,2010,Annual,Utah,Rate,Opioid Overdose Deaths by Methadone,2.243219237
UT,2011,Annual,Utah,Rate,Opioid Overdose Deaths by Methadone,2.713571657
UT,2012,Annual,Utah,Rate,Opioid Overdose Deaths by Methadone,1.917590638
UT,2013,Annual,Utah,Rate,Opioid Overdose Deaths by Methadone,2.13467637
UT,2014,Annual,Utah,Rate,Opioid Overdose Deaths by Methadone,1.700504905
UT,2015,Annual,Utah,Rate,Opioid Overdose Deaths by Methadone,1.628142994
UT,2016,Annual,Utah,Rate,Opioid Overdose Deaths by Methadone,1.447238217
UT,2017,Annual,Utah,Rate,Opioid Overdose Deaths by Methadone,1.66432395
UT,2018,Annual,Utah,Rate,Opioid Overdose Deaths by Methadone,1.447238217
VA,2005,Annual,Virginia,Rate,Opioid Overdose Deaths by Methadone,1.512306425
VA,2006,Annual,Virginia,Rate,Opioid Overdose Deaths by Methadone,1.412319223
VA,2007,Annual,Virginia,Rate,Opioid Overdose Deaths by Methadone,1.774772829
VA,2008,Annual,Virginia,Rate,Opioid Overdose Deaths by Methadone,1.737277628
VA,2009,Annual,Virginia,Rate,Opioid Overdose Deaths by Methadone,1.574798426
VA,2010,Annual,Virginia,Rate,Opioid Overdose Deaths by Methadone,1.349827222
VA,2011,Annual,Virginia,Rate,Opioid Overdose Deaths by Methadone,1.949750432
VA,2012,Annual,Virginia,Rate,Opioid Overdose Deaths by Methadone,1.299833621
VA,2013,Annual,Virginia,Rate,Opioid Overdose Deaths by Methadone,1.19984642
VA,2014,Annual,Virginia,Rate,Opioid Overdose Deaths by Methadone,1.312332022
VA,2015,Annual,Virginia,Rate,Opioid Overdose Deaths by Methadone,0.837392814
VA,2016,Annual,Virginia,Rate,Opioid Overdose Deaths by Methadone,0.962376816
VA,2017,Annual,Virginia,Rate,Opioid Overdose Deaths by Methadone,1.037367217
VA,2018,Annual,Virginia,Rate,Opioid Overdose Deaths by Methadone,1.162351219
VT,2005,Annual,Vermont,Rate,Opioid Overdose Deaths by Methadone,2.556968458
VT,2006,Annual,Vermont,Rate,Opioid Overdose Deaths by Methadone,4.314884273
VT,2007,Annual,Vermont,Rate,Opioid Overdose Deaths by Methadone,2.716778987
VT,2008,Annual,Vermont,Rate,Opioid Overdose Deaths by Methadone,2.716778987
VT,2009,Annual,Vermont,Rate,Opioid Overdose Deaths by Methadone,2.077536872
VT,2010,Annual,Vermont,Rate,Opioid Overdose Deaths by Methadone,
VT,2011,Annual,Vermont,Rate,Opioid Overdose Deaths by Methadone,2.077536872
VT,2012,Annual,Vermont,Rate,Opioid Overdose Deaths by Methadone,2.716778987
